[15:30:10] [ServerMain/INFO]: Building unoptimized datafixer
[15:30:11] [ServerMain/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15:30:12] [ServerMain/INFO]: Loaded 7 recipes
[15:30:13] [Server thread/INFO]: Starting minecraft server version 1.19.3
[15:30:13] [Server thread/INFO]: Loading properties
[15:30:13] [Server thread/INFO]: This server is running Paper version git-Paper-396 (MC: 1.19.3) (Implementing API version 1.19.3-R0.1-SNAPSHOT) (Git: bd77b78)
[15:30:13] [Server thread/INFO]: Server Ping Player Sample Count: 12
[15:30:13] [Server thread/INFO]: Using 4 threads for Netty based IO
[15:30:13] [Server thread/INFO]: [ChunkTaskScheduler] Chunk system is using 1 I/O threads, 3 worker threads, and gen parallelism of 3 threads
[15:30:13] [Server thread/INFO]: Default game type: SURVIVAL
[15:30:13] [Server thread/INFO]: Generating keypair
[15:30:13] [Server thread/INFO]: Starting Minecraft server on *:25565
[15:30:13] [Server thread/INFO]: Using default channel type
[15:30:13] [Server thread/INFO]: Paper: Using Java compression from Velocity.
[15:30:13] [Server thread/INFO]: Paper: Using Java cipher from Velocity.
[15:30:14] [Server thread/INFO]: [GSit] Loading GSit v1.3.7
[15:30:14] [Server thread/INFO]: [Timber] Loading Timber v1.1.0
[15:30:14] [Server thread/INFO]: [floodgate] Loading floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:15] [Server thread/INFO]: [floodgate] Demorou 391ms para inicializar o Floodgate
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Loading Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Carregando extensões...
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] 0 extensão(ões) carregada
[15:30:15] [Server thread/INFO]: Server permissions file permissions.yml is empty, ignoring it
[15:30:15] [Server thread/INFO]: Preparing level "world"
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[15:30:16] [Server thread/INFO]: Time elapsed: 139 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_nether
[15:30:16] [Server thread/INFO]: Time elapsed: 25 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_end
[15:30:16] [Server thread/INFO]: Time elapsed: 15 ms
[15:30:16] [Server thread/INFO]: [GSit] Enabling GSit v1.3.7
[15:30:16] [Server thread/INFO]: [GSit] The plugin was successfully enabled.
[15:30:17] [Server thread/INFO]: [Timber] Enabling Timber v1.1.0
[15:30:17] [Server thread/INFO]: Timber Log Materials: [ACACIA_LOG, CRIMSON_STEM, WARPED_STEM, OAK_LOG, BIRCH_LOG, SPRUCE_LOG, JUNGLE_LOG, DARK_OAK_LOG]
[15:30:17] [Server thread/INFO]: Timber Axe Materials: [WOODEN_AXE, GOLDEN_AXE, DIAMOND_AXE, STONE_AXE, NETHERITE_AXE, IRON_AXE]
[15:30:17] [Server thread/INFO]: [floodgate] Enabling floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:17] [Server thread/INFO]: [Geyser-Spigot] Enabling Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:18] [Server thread/INFO]: [Geyser-Spigot] ******************************************
[16:06:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:35] [Server thread/INFO]: DEEPSLATE
[16:06:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:35] [Server thread/INFO]: DEEPSLATE
[16:06:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:36] [Server thread/INFO]: DEEPSLATE_BRICKS
[16:06:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:36] [Server thread/INFO]: DEEPSLATE
[16:06:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:37] [Server thread/INFO]: DEEPSLATE
[16:06:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:37] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:06:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:38] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:06:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:38] [Server thread/INFO]: DEEPSLATE
[16:06:39] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:39] [Server thread/INFO]: DEEPSLATE
[16:06:39] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:39] [Server thread/INFO]: DEEPSLATE
[16:06:40] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:40] [Server thread/INFO]: DEEPSLATE
[16:06:40] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:40] [Server thread/INFO]: DEEPSLATE
[16:06:41] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:41] [Server thread/INFO]: DEEPSLATE
[16:06:41] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:41] [Server thread/INFO]: DEEPSLATE
[16:06:41] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:41] [Server thread/INFO]: DEEPSLATE
[16:06:42] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:42] [Server thread/INFO]: DEEPSLATE
[16:06:42] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:42] [Server thread/INFO]: DEEPSLATE
[16:06:43] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:43] [Server thread/INFO]: DEEPSLATE
[16:06:43] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:43] [Server thread/INFO]: DEEPSLATE
[16:06:44] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:44] [Server thread/INFO]: DEEPSLATE
[16:06:44] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:44] [Server thread/INFO]: DEEPSLATE
[16:06:45] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:45] [Server thread/INFO]: DEEPSLATE
[16:06:45] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:45] [Server thread/INFO]: DEEPSLATE
[16:06:46] [Server thread/INFO]: NETHERITE_PICKAXE
[16:06:46] [Server thread/INFO]: DEEPSLATE
[16:07:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:32] [Server thread/INFO]: DEEPSLATE
[16:07:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:32] [Server thread/INFO]: DEEPSLATE
[16:07:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:33] [Server thread/INFO]: DEEPSLATE
[16:07:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:33] [Server thread/INFO]: DEEPSLATE
[16:07:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:34] [Server thread/INFO]: DEEPSLATE
[16:07:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:34] [Server thread/INFO]: DEEPSLATE
[16:07:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:35] [Server thread/INFO]: DEEPSLATE
[16:07:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:07:36] [Server thread/INFO]: DEEPSLATE
[16:08:12] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:12] [Server thread/INFO]: DEEPSLATE
[16:08:13] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:13] [Server thread/INFO]: DEEPSLATE
[16:08:14] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:14] [Server thread/INFO]: DEEPSLATE
[16:08:14] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:14] [Server thread/INFO]: DEEPSLATE
[16:08:15] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:15] [Server thread/INFO]: DEEPSLATE
[16:08:15] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:15] [Server thread/INFO]: DEEPSLATE
[16:08:16] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:16] [Server thread/INFO]: DEEPSLATE
[16:08:16] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:16] [Server thread/INFO]: DEEPSLATE
[16:08:16] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:16] [Server thread/INFO]: DEEPSLATE
[16:08:18] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:18] [Server thread/INFO]: DEEPSLATE
[16:08:18] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:18] [Server thread/INFO]: DEEPSLATE
[16:08:19] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:19] [Server thread/INFO]: DEEPSLATE
[16:08:19] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:19] [Server thread/INFO]: DEEPSLATE
[16:08:20] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:20] [Server thread/INFO]: DEEPSLATE
[16:08:20] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:20] [Server thread/INFO]: DEEPSLATE
[16:08:21] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:21] [Server thread/INFO]: DEEPSLATE
[16:08:21] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:21] [Server thread/INFO]: DEEPSLATE
[16:08:22] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:22] [Server thread/INFO]: DEEPSLATE
[16:08:22] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:22] [Server thread/INFO]: DEEPSLATE
[16:08:23] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:23] [Server thread/INFO]: DEEPSLATE
[16:08:23] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:23] [Server thread/INFO]: DEEPSLATE
[16:08:23] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:23] [Server thread/INFO]: DEEPSLATE
[16:08:24] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:24] [Server thread/INFO]: DEEPSLATE
[16:08:24] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:24] [Server thread/INFO]: DEEPSLATE
[16:08:25] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:25] [Server thread/INFO]: DEEPSLATE
[16:08:25] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:25] [Server thread/INFO]: DEEPSLATE
[16:08:26] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:26] [Server thread/INFO]: DEEPSLATE
[16:08:27] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:27] [Server thread/INFO]: DEEPSLATE
[16:08:27] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:27] [Server thread/INFO]: DEEPSLATE
[16:08:28] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:28] [Server thread/INFO]: DEEPSLATE
[16:08:28] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:28] [Server thread/INFO]: DEEPSLATE
[16:08:29] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:29] [Server thread/INFO]: DEEPSLATE
[16:08:29] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:29] [Server thread/INFO]: DEEPSLATE
[16:08:30] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:30] [Server thread/INFO]: DEEPSLATE
[16:08:30] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:30] [Server thread/INFO]: DEEPSLATE
[16:08:31] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:31] [Server thread/INFO]: DEEPSLATE
[16:08:31] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:31] [Server thread/INFO]: DEEPSLATE
[16:08:31] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:31] [Server thread/INFO]: DEEPSLATE
[16:08:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:32] [Server thread/INFO]: DEEPSLATE
[16:08:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:32] [Server thread/INFO]: DEEPSLATE
[16:08:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:33] [Server thread/INFO]: DEEPSLATE
[16:08:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:33] [Server thread/INFO]: DEEPSLATE
[16:08:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:34] [Server thread/INFO]: DEEPSLATE
[16:08:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:34] [Server thread/INFO]: DEEPSLATE
[16:08:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:35] [Server thread/INFO]: DEEPSLATE
[16:08:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:35] [Server thread/INFO]: DEEPSLATE
[16:08:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:35] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:08:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:36] [Server thread/INFO]: DEEPSLATE
[16:08:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:36] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:08:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:37] [Server thread/INFO]: DEEPSLATE
[16:08:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:37] [Server thread/INFO]: DEEPSLATE
[16:08:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:38] [Server thread/INFO]: DEEPSLATE
[16:08:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:38] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:08:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:08:47] [Server thread/INFO]: POLISHED_DEEPSLATE
[16:09:05] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:05] [Server thread/INFO]: POLISHED_DEEPSLATE
[16:09:11] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:11] [Server thread/INFO]: POLISHED_DEEPSLATE
[16:09:25] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:25] [Server thread/INFO]: GRAVEL
[16:09:27] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:27] [Server thread/INFO]: GRAVEL
[16:09:27] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:27] [Server thread/INFO]: DEEPSLATE
[16:09:28] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:28] [Server thread/INFO]: DEEPSLATE
[16:09:29] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:29] [Server thread/INFO]: DEEPSLATE
[16:09:29] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:29] [Server thread/INFO]: DEEPSLATE
[16:09:29] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:29] [Server thread/INFO]: DEEPSLATE
[16:09:30] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:30] [Server thread/INFO]: DEEPSLATE
[16:09:30] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:30] [Server thread/INFO]: DEEPSLATE
[16:09:31] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:31] [Server thread/INFO]: DEEPSLATE
[16:09:31] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:31] [Server thread/INFO]: DEEPSLATE
[16:09:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:32] [Server thread/INFO]: DEEPSLATE
[16:09:32] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:32] [Server thread/INFO]: DEEPSLATE
[16:09:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:33] [Server thread/INFO]: DEEPSLATE
[16:09:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:33] [Server thread/INFO]: DEEPSLATE
[16:09:33] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:33] [Server thread/INFO]: DEEPSLATE
[16:09:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:34] [Server thread/INFO]: DEEPSLATE
[16:09:34] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:34] [Server thread/INFO]: DEEPSLATE
[16:09:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:35] [Server thread/INFO]: DEEPSLATE
[16:09:35] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:35] [Server thread/INFO]: DEEPSLATE
[16:09:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:36] [Server thread/INFO]: DEEPSLATE
[16:09:36] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:36] [Server thread/INFO]: DEEPSLATE
[16:09:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:37] [Server thread/INFO]: DEEPSLATE
[16:09:37] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:37] [Server thread/INFO]: DEEPSLATE
[16:09:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:38] [Server thread/INFO]: DEEPSLATE
[16:09:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:38] [Server thread/INFO]: DEEPSLATE
[16:09:38] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:38] [Server thread/INFO]: DEEPSLATE
[16:09:39] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:39] [Server thread/INFO]: DEEPSLATE
[16:09:39] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:39] [Server thread/INFO]: DEEPSLATE
[16:09:40] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:40] [Server thread/INFO]: DEEPSLATE
[16:09:40] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:40] [Server thread/INFO]: DEEPSLATE
[16:09:41] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:41] [Server thread/INFO]: DEEPSLATE
[16:09:41] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:41] [Server thread/INFO]: DEEPSLATE
[16:09:42] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:42] [Server thread/INFO]: DEEPSLATE
[16:09:42] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:42] [Server thread/INFO]: DEEPSLATE
[16:09:42] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:42] [Server thread/INFO]: DEEPSLATE
[16:09:43] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:43] [Server thread/INFO]: DEEPSLATE
[16:09:43] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:43] [Server thread/INFO]: DEEPSLATE
[16:09:44] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:44] [Server thread/INFO]: DEEPSLATE
[16:09:44] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:44] [Server thread/INFO]: DEEPSLATE
[16:09:45] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:45] [Server thread/INFO]: DEEPSLATE
[16:09:45] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:45] [Server thread/INFO]: DEEPSLATE
[16:09:46] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:46] [Server thread/INFO]: DEEPSLATE
[16:09:46] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:46] [Server thread/INFO]: DEEPSLATE
[16:09:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:47] [Server thread/INFO]: DEEPSLATE
[16:09:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:47] [Server thread/INFO]: DEEPSLATE
[16:09:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:47] [Server thread/INFO]: DEEPSLATE
[16:09:48] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:48] [Server thread/INFO]: DEEPSLATE
[16:09:48] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:48] [Server thread/INFO]: DEEPSLATE
[16:09:49] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:49] [Server thread/INFO]: DEEPSLATE
[16:09:49] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:49] [Server thread/INFO]: DEEPSLATE
[16:09:50] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:50] [Server thread/INFO]: DEEPSLATE
[16:09:50] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:50] [Server thread/INFO]: DEEPSLATE
[16:09:51] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:51] [Server thread/INFO]: DEEPSLATE
[16:09:51] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:51] [Server thread/INFO]: DEEPSLATE
[16:09:51] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:51] [Server thread/INFO]: DEEPSLATE
[16:09:52] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:52] [Server thread/INFO]: DEEPSLATE
[16:09:52] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:52] [Server thread/INFO]: DEEPSLATE
[16:09:53] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:53] [Server thread/INFO]: DEEPSLATE
[16:09:53] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:53] [Server thread/INFO]: DEEPSLATE
[16:09:54] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:54] [Server thread/INFO]: DEEPSLATE
[16:09:54] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:54] [Server thread/INFO]: DEEPSLATE
[16:09:55] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:55] [Server thread/INFO]: DEEPSLATE
[16:09:55] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:55] [Server thread/INFO]: DEEPSLATE
[16:09:56] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:56] [Server thread/INFO]: DEEPSLATE
[16:09:56] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:56] [Server thread/INFO]: DEEPSLATE
[16:09:56] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:56] [Server thread/INFO]: DEEPSLATE
[16:09:57] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:57] [Server thread/INFO]: DEEPSLATE
[16:09:57] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:57] [Server thread/INFO]: DEEPSLATE
[16:09:58] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:58] [Server thread/INFO]: DEEPSLATE
[16:09:58] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:58] [Server thread/INFO]: DEEPSLATE
[16:09:59] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:59] [Server thread/INFO]: DEEPSLATE
[16:09:59] [Server thread/INFO]: NETHERITE_PICKAXE
[16:09:59] [Server thread/INFO]: DEEPSLATE
[16:10:00] [Server thread/INFO]: NETHERITE_PICKAXE
[16:10:00] [Server thread/INFO]: DEEPSLATE
[16:10:00] [Server thread/INFO]: NETHERITE_PICKAXE
[16:10:00] [Server thread/INFO]: DEEPSLATE
[16:10:00] [Server thread/INFO]: NETHERITE_PICKAXE
[16:10:00] [Server thread/INFO]: DEEPSLATE
[16:11:43] [Server thread/INFO]: DEEPSLATE_BRICKS
[16:11:43] [Server thread/INFO]: TORCH
[16:13:50] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:50] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:13:50] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:50] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:13:51] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:51] [Server thread/INFO]: DEEPSLATE
[16:13:51] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:51] [Server thread/INFO]: DEEPSLATE
[16:13:52] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:52] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:13:52] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:52] [Server thread/INFO]: DEEPSLATE
[16:13:53] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:53] [Server thread/INFO]: DEEPSLATE
[16:13:53] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:53] [Server thread/INFO]: DEEPSLATE
[16:13:54] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:54] [Server thread/INFO]: DEEPSLATE
[16:13:54] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:54] [Server thread/INFO]: DEEPSLATE
[16:13:55] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:55] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:13:55] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:55] [Server thread/INFO]: DEEPSLATE
[16:13:55] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:55] [Server thread/INFO]: COBBLED_DEEPSLATE
[16:13:56] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:56] [Server thread/INFO]: DEEPSLATE
[16:13:56] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:56] [Server thread/INFO]: DEEPSLATE
[16:13:57] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:57] [Server thread/INFO]: DEEPSLATE
[16:13:57] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:57] [Server thread/INFO]: DEEPSLATE
[16:13:58] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:58] [Server thread/INFO]: DEEPSLATE
[16:13:59] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:59] [Server thread/INFO]: DEEPSLATE
[16:13:59] [Server thread/INFO]: NETHERITE_PICKAXE
[16:13:59] [Server thread/INFO]: DEEPSLATE
[16:14:00] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:00] [Server thread/INFO]: DEEPSLATE
[16:14:00] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:00] [Server thread/INFO]: DEEPSLATE
[16:14:01] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:01] [Server thread/INFO]: DEEPSLATE
[16:14:01] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:01] [Server thread/INFO]: DEEPSLATE
[16:14:01] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:01] [Server thread/INFO]: DEEPSLATE
[16:14:02] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:02] [Server thread/INFO]: DEEPSLATE
[16:14:02] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:02] [Server thread/INFO]: DEEPSLATE
[16:14:03] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:03] [Server thread/INFO]: DEEPSLATE
[16:14:03] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:03] [Server thread/INFO]: DEEPSLATE
[16:14:04] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:04] [Server thread/INFO]: DEEPSLATE
[16:14:04] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:04] [Server thread/INFO]: DEEPSLATE
[16:14:05] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:05] [Server thread/INFO]: DEEPSLATE
[16:14:05] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:05] [Server thread/INFO]: DEEPSLATE
[16:14:05] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:05] [Server thread/INFO]: DEEPSLATE
[16:14:06] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:06] [Server thread/INFO]: DEEPSLATE
[16:14:06] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:06] [Server thread/INFO]: DEEPSLATE
[16:14:45] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:45] [Server thread/INFO]: DEEPSLATE
[16:14:46] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:46] [Server thread/INFO]: DEEPSLATE
[16:14:46] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:46] [Server thread/INFO]: DEEPSLATE
[16:14:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:47] [Server thread/INFO]: DEEPSLATE
[16:14:47] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:47] [Server thread/INFO]: DEEPSLATE
[16:14:48] [Server thread/INFO]: NETHERITE_PICKAXE
[16:14:48] [Server thread/INFO]: DEEPSLATE
[16:14:48] [Server thread/INFO]: NETHERITE_PICKAXE
